"run_id","parameter","value","objective","max_gradient","accepted"
"run_034","sigma_m[1]",1,308.524545358894,0.000883127748425827,TRUE
"run_034","sigma_m[2]",1,308.524545358894,0.000883127748425827,TRUE
"run_034","sigma_m[3]",1,308.524545358894,0.000883127748425827,TRUE
"run_034","sigma_q[1]",0.1,308.524545358894,0.000883127748425827,TRUE
"run_034","sigma_q[2]",0.1,308.524545358894,0.000883127748425827,TRUE
"run_034","log_f",0.137368027839,308.524545358894,0.000883127748425827,TRUE
"run_034","fish_ret_sel_50",96.9093082521,308.524545358894,0.000883127748425827,TRUE
"run_034","fish_ret_sel_50_post",102.052585721,308.524545358894,0.000883127748425827,TRUE
"run_034","fish_ret_sel_slope",0.214615433673,308.524545358894,0.000883127748425827,TRUE
"run_034","fish_ret_sel_slope_post",0.297360762588,308.524545358894,0.000883127748425827,TRUE
"run_034","fish_tot_sel_offset",-9.26541205524,308.524545358894,0.000883127748425827,TRUE
"run_034","fish_tot_sel_slope",-1.62410719089,308.524545358894,0.000883127748425827,TRUE
"run_034","surv_omega",0.56923892209,308.524545358894,0.000883127748425827,TRUE
"run_034","surv_alpha1",0.106072069492,308.524545358894,0.000883127748425827,TRUE
"run_034","surv_beta1",111.58969929,308.524545358894,0.000883127748425827,TRUE
"run_034","surv_alpha2",0.179560100144,308.524545358894,0.000883127748425827,TRUE
"run_034","surv_beta2",41.6216113961,308.524545358894,0.000883127748425827,TRUE
"run_035","log_avg_rec",20.8224950636,308.524545368866,0.000361090227457085,TRUE
"run_035","log_m_mu[1]",-1.35304210387,308.524545368866,0.000361090227457085,TRUE
"run_035","log_m_mu[2]",-0.774265460954,308.524545368866,0.000361090227457085,TRUE
"run_035","log_m_mu[3]",-1.28739577871,308.524545368866,0.000361090227457085,TRUE
"run_035","prop_rec[1]",14.2475942905,308.524545368866,0.000361090227457085,TRUE
"run_035","prop_rec[2]",2.92523995249,308.524545368866,0.000361090227457085,TRUE
"run_035","sigma_m[1]",1,308.524545368866,0.000361090227457085,TRUE
"run_035","sigma_m[2]",1,308.524545368866,0.000361090227457085,TRUE
"run_035","sigma_m[3]",1,308.524545368866,0.000361090227457085,TRUE
"run_035","sigma_q[1]",0.1,308.524545368866,0.000361090227457085,TRUE
"run_035","sigma_q[2]",0.1,308.524545368866,0.000361090227457085,TRUE
"run_035","log_f",0.137366859105,308.524545368866,0.000361090227457085,TRUE
"run_035","fish_ret_sel_50",96.9093082271,308.524545368866,0.000361090227457085,TRUE
"run_035","fish_ret_sel_50_post",102.052586382,308.524545368866,0.000361090227457085,TRUE
"run_035","fish_ret_sel_slope",0.214615415878,308.524545368866,0.000361090227457085,TRUE
"run_035","fish_ret_sel_slope_post",0.297360856506,308.524545368866,0.000361090227457085,TRUE
"run_035","fish_tot_sel_offset",-9.26540478463,308.524545368866,0.000361090227457085,TRUE
"run_035","fish_tot_sel_slope",-1.62410714876,308.524545368866,0.000361090227457085,TRUE
"run_035","surv_omega",0.569239015701,308.524545368866,0.000361090227457085,TRUE
"run_035","surv_alpha1",0.106071917687,308.524545368866,0.000361090227457085,TRUE
"run_035","surv_beta1",111.589700769,308.524545368866,0.000361090227457085,TRUE
"run_035","surv_alpha2",0.179560215512,308.524545368866,0.000361090227457085,TRUE
"run_035","surv_beta2",41.62161043,308.524545368866,0.000361090227457085,TRUE
"run_036","log_avg_rec",21.0444352321,308.524545361205,0.000989193220644214,TRUE
"run_036","log_m_mu[1]",-1.35304264346,308.524545361205,0.000989193220644214,TRUE
"run_036","log_m_mu[2]",-0.774265588039,308.524545361205,0.000989193220644214,TRUE
"run_036","log_m_mu[3]",-1.00878805068,308.524545361205,0.000989193220644214,TRUE
"run_036","prop_rec[1]",14.247590043,308.524545361205,0.000989193220644214,TRUE
"run_036","prop_rec[2]",2.92523745488,308.524545361205,0.000989193220644214,TRUE
"run_036","sigma_m[1]",1,308.524545361205,0.000989193220644214,TRUE
"run_036","sigma_m[2]",1,308.524545361205,0.000989193220644214,TRUE
"run_036","sigma_m[3]",1,308.524545361205,0.000989193220644214,TRUE
"run_036","sigma_q[1]",0.1,308.524545361205,0.000989193220644214,TRUE
"run_036","sigma_q[2]",0.1,308.524545361205,0.000989193220644214,TRUE
"run_036","log_f",0.137366130873,308.524545361205,0.000989193220644214,TRUE
"run_036","fish_ret_sel_50",96.909310495,308.524545361205,0.000989193220644214,TRUE
"run_036","fish_ret_sel_50_post",102.052586291,308.524545361205,0.000989193220644214,TRUE
"run_036","fish_ret_sel_slope",0.214615446691,308.524545361205,0.000989193220644214,TRUE
"run_036","fish_ret_sel_slope_post",0.297360925405,308.524545361205,0.000989193220644214,TRUE
"run_036","fish_tot_sel_offset",-9.2653959997,308.524545361205,0.000989193220644214,TRUE
"run_036","fish_tot_sel_slope",-1.62410707047,308.524545361205,0.000989193220644214,TRUE
"run_036","surv_omega",0.569238964889,308.524545361205,0.000989193220644214,TRUE
"run_036","surv_alpha1",0.106071944949,308.524545361205,0.000989193220644214,TRUE
"run_036","surv_beta1",111.589706305,308.524545361205,0.000989193220644214,TRUE
"run_036","surv_alpha2",0.179560242313,308.524545361205,0.000989193220644214,TRUE
"run_036","surv_beta2",41.6216085083,308.524545361205,0.000989193220644214,TRUE
"run_037","log_avg_rec",20.018369154,870.30801824997,1991.9855873086,FALSE
"run_037","log_m_mu[1]",-1.15587511076,870.30801824997,1991.9855873086,FALSE
"run_037","log_m_mu[2]",-0.719016871451,870.30801824997,1991.9855873086,FALSE
"run_037","log_m_mu[3]",-0.99531640176,870.30801824997,1991.9855873086,FALSE
"run_037","prop_rec[1]",16.1944588973,870.30801824997,1991.9855873086,FALSE
"run_037","prop_rec[2]",9.89036582217,870.30801824997,1991.9855873086,FALSE
"run_037","sigma_m[1]",1,870.30801824997,1991.9855873086,FALSE
"run_037","sigma_m[2]",1,870.30801824997,1991.9855873086,FALSE
"run_037","sigma_m[3]",1,870.30801824997,1991.9855873086,FALSE
"run_037","sigma_q[1]",0.1,870.30801824997,1991.9855873086,FALSE
"run_037","sigma_q[2]",0.1,870.30801824997,1991.9855873086,FALSE
"run_037","log_f",2.72463703453,870.30801824997,1991.9855873086,FALSE
"run_037","fish_ret_sel_50",100.774650127,870.30801824997,1991.9855873086,FALSE
"run_037","fish_ret_sel_50_post",102.2929651,870.30801824997,1991.9855873086,FALSE
"run_037","fish_ret_sel_slope",0.283390286781,870.30801824997,1991.9855873086,FALSE
"run_037","fish_ret_sel_slope_post",2.3968206325,870.30801824997,1991.9855873086,FALSE
"run_037","fish_tot_sel_offset",-9.99999999144,870.30801824997,1991.9855873086,FALSE
"run_037","fish_tot_sel_slope",-1.38782169178,870.30801824997,1991.9855873086,FALSE
"run_037","surv_omega",0.349983370167,870.30801824997,1991.9855873086,FALSE
"run_037","surv_alpha1",0.172042820871,870.30801824997,1991.9855873086,FALSE
"run_037","surv_beta1",113.322193443,870.30801824997,1991.9855873086,FALSE
"run_037","surv_alpha2",0.0515212213548,870.30801824997,1991.9855873086,FALSE
"run_037","surv_beta2",50.6860207196,870.30801824997,1991.9855873086,FALSE
"run_038","log_avg_rec",20.8214689637,308.52454537067,0.000694386910671163,TRUE
"run_038","log_m_mu[1]",-1.35304204571,308.52454537067,0.000694386910671163,TRUE
"run_038","log_m_mu[2]",-0.774265490157,308.52454537067,0.000694386910671163,TRUE
"run_038","log_m_mu[3]",-1.25849529708,308.52454537067,0.000694386910671163,TRUE
"run_038","prop_rec[1]",14.2475966359,308.52454537067,0.000694386910671163,TRUE
"run_038","prop_rec[2]",2.9252412059,308.52454537067,0.000694386910671163,TRUE
"run_038","sigma_m[1]",1,308.52454537067,0.000694386910671163,TRUE
"run_038","sigma_m[2]",1,308.52454537067,0.000694386910671163,TRUE
"run_038","sigma_m[3]",1,308.52454537067,0.000694386910671163,TRUE
"run_038","sigma_q[1]",0.1,308.52454537067,0.000694386910671163,TRUE
"run_038","sigma_q[2]",0.1,308.52454537067,0.000694386910671163,TRUE
"run_038","log_f",0.137366901575,308.52454537067,0.000694386910671163,TRUE
"run_038","fish_ret_sel_50",96.9093085686,308.52454537067,0.000694386910671163,TRUE
"run_038","fish_ret_sel_50_post",102.052586252,308.52454537067,0.000694386910671163,TRUE
"run_038","fish_ret_sel_slope",0.214615420984,308.52454537067,0.000694386910671163,TRUE
"run_038","fish_ret_sel_slope_post",0.297360851583,308.52454537067,0.000694386910671163,TRUE
"run_038","fish_tot_sel_offset",-9.26540463566,308.52454537067,0.000694386910671163,TRUE
"run_038","fish_tot_sel_slope",-1.6241071451,308.52454537067,0.000694386910671163,TRUE
"run_038","surv_omega",0.56923902596,308.52454537067,0.000694386910671163,TRUE
"run_038","surv_alpha1",0.106071919097,308.52454537067,0.000694386910671163,TRUE
"run_038","surv_beta1",111.589699583,308.52454537067,0.000694386910671163,TRUE
"run_038","surv_alpha2",0.179560199163,308.52454537067,0.000694386910671163,TRUE
"run_038","surv_beta2",41.6216105607,308.52454537067,0.000694386910671163,TRUE
"run_039","log_avg_rec",21.2927233208,308.524545378269,0.000730286006580501,TRUE
"run_039","log_m_mu[1]",-1.3530420754,308.524545378269,0.000730286006580501,TRUE
"run_039","log_m_mu[2]",-0.774265385404,308.524545378269,0.000730286006580501,TRUE
"run_039","log_m_mu[3]",-1.23486433439,308.524545378269,0.000730286006580501,TRUE
"run_039","prop_rec[1]",14.24759229,308.524545378269,0.000730286006580501,TRUE
"run_039","prop_rec[2]",2.92523895968,308.524545378269,0.000730286006580501,TRUE
"run_039","sigma_m[1]",1,308.524545378269,0.000730286006580501,TRUE
"run_039","sigma_m[2]",1,308.524545378269,0.000730286006580501,TRUE
"run_039","sigma_m[3]",1,308.524545378269,0.000730286006580501,TRUE
"run_039","sigma_q[1]",0.1,308.524545378269,0.000730286006580501,TRUE
"run_039","sigma_q[2]",0.1,308.524545378269,0.000730286006580501,TRUE
"run_039","log_f",0.137366627454,308.524545378269,0.000730286006580501,TRUE
"run_039","fish_ret_sel_50",96.9093098767,308.524545378269,0.000730286006580501,TRUE
"run_039","fish_ret_sel_50_post",102.052586353,308.524545378269,0.000730286006580501,TRUE
"run_039","fish_ret_sel_slope",0.214615430182,308.524545378269,0.000730286006580501,TRUE
"run_039","fish_ret_sel_slope_post",0.297360819517,308.524545378269,0.000730286006580501,TRUE
"run_039","fish_tot_sel_offset",-9.26540056974,308.524545378269,0.000730286006580501,TRUE
"run_039","fish_tot_sel_slope",-1.62410708256,308.524545378269,0.000730286006580501,TRUE
